Subject,Stimulus,Response,Confidence,Correct,Contrast,Side,RT_Decision,RT_Confidence
34,1,1,4,1,2,1,1.53126799199526,0.459814911002468
34,2,2,4,1,1,2,2.06853089900687,0.334261848998722
34,2,2,4,1,2,2,1.06804705000104,0.367411054998229
34,1,1,3,1,1,2,1.01890143600031,1.31201443199825
34,2,2,4,1,1,1,1.33407529100077,0.318666909995954
34,2,2,4,1,2,2,1.30756517299596,0.661762413998076
34,1,1,4,1,1,1,1.7017440540003,0.575345985998865
34,1,2,1,0,1,1,2.48287444000016,0.47596971999883
34,1,2,3,0,1,1,2.01998377600103,1.29593355500401
34,1,2,2,0,1,1,1.76652805099729,0.588337415996648
34,2,2,4,1,1,1,1.83931294500508,0.419878818000143
34,2,1,1,0,2,2,1.3247471279974,0.342341379000572
34,1,1,1,1,1,1,1.98722455499956,0.577296593997744
34,1,2,1,0,2,2,1.84498863299814,0.920602401005453
34,1,1,2,1,2,2,0.941400000003341,1.62271324999892
34,2,1,1,0,1,1,1.59875176900096,0.380572932001087
34,2,2,1,1,2,1,1.3360849180026,0.800831818000006
34,1,2,2,0,1,2,2.21868498899858,1.32682810100232
34,1,1,4,1,2,2,0.947637313001906,0.427409239004191
34,1,1,4,1,2,1,1.44505439799832,0.39346396500332
34,1,1,4,1,1,2,1.10868689400377,0.374853926005017
34,1,1,4,1,1,2,0.882421145004628,0.317070486999
34,1,1,1,1,1,1,3.86738120899827,0.763394298999629
34,2,2,4,1,2,1,1.12735158600117,0.328997921998962
34,2,1,1,0,1,2,3.19079620900447,0.483074269002827
34,2,2,4,1,2,1,1.16225329600275,0.442089613003191
34,1,1,1,1,1,2,0.818708487000549,0.52852838599938
34,2,2,4,1,2,2,1.70239945199864,0.383574138002587
34,2,2,4,1,1,2,1.08300381399749,0.333486124000046
34,2,2,3,1,2,1,1.22700082300435,0.647924575998331
34,2,2,4,1,1,1,1.32102154499444,0.385995887998433
34,2,2,4,1,2,1,1.11694359600369,0.334608010998636
34,1,2,2,0,2,2,2.60193598999467,1.64580062199821
34,2,1,1,0,2,2,0.901774651996675,0.367664653000247
34,1,1,2,1,2,1,1.99571532599657,0.873970785003621
34,1,1,3,1,2,1,0.881068522998248,0.683418578002602
34,2,1,2,0,1,1,0.954769679003221,0.754427291998582
34,2,1,2,0,1,1,1.05457401400054,0.419090215000324
34,1,2,4,0,1,2,1.40415023099922,0.386112705004052
34,1,2,1,0,2,2,2.20555067899841,0.73767430800217
34,1,1,2,1,2,2,1.08701478899457,1.42523071899632
34,1,1,2,1,1,1,1.1538049869996,1.34560711499944
34,1,2,2,0,2,1,1.68565939299879,1.21627700699901
34,1,1,4,1,2,2,0.888938960997621,0.41960190100508
34,1,1,1,1,1,1,1.67786673700175,0.312130799000442
34,1,1,1,1,1,2,1.33495307900012,0.446911772996827
34,1,1,1,1,1,1,1.20787165100046,0.390193521998299
34,1,1,1,1,2,2,0.816936455004907,0.398387647001073
34,1,1,2,1,1,2,1.16146783099975,0.96951718100172
34,2,2,2,1,1,1,1.41992474300059,1.53785346999939
34,1,2,2,0,2,2,1.21305919700535,1.03527521999786
34,2,2,3,1,2,1,1.16349505900143,0.922541370993713
34,2,2,3,1,2,1,1.26413822299946,0.538917255995329
34,2,2,3,1,1,1,1.2963128610063,1.22652714900323
34,2,2,4,1,1,2,1.73170647400548,0.394946410000557
34,2,2,4,1,1,2,0.886422650000895,0.337029299000278
34,2,2,1,1,1,1,1.42250682400481,0.56334935099585
34,2,2,1,1,1,1,1.46391798699915,0.394801854999969
34,2,2,1,1,1,2,1.66940486200474,1.26467077399866
34,1,1,1,1,1,2,1.08005080099974,0.347010470999521
34,1,2,1,0,1,2,0.888512479999918,0.595251224003732
34,2,2,4,1,2,1,1.23822961499536,0.338528088999738
34,1,1,3,1,1,1,1.02370476600481,1.57278785199742
34,1,2,4,0,1,2,2.03136402100063,0.619377488997998
34,2,2,4,1,1,2,0.909287268994376,0.343193831999088
34,1,1,4,1,1,1,1.23601173399948,2.35303512099927
34,1,1,4,1,2,2,1.32347296899388,0.420486686998629
34,2,2,1,1,2,1,1.6299716289941,0.87496114300302
34,1,2,3,0,1,1,1.12154544999794,1.10688294000283
34,2,2,1,1,1,1,2.78474298400397,3.7101791679961
34,1,1,4,1,1,1,1.56799533300364,2.28773340299813
34,2,2,1,1,1,2,2.41179628599639,0.792508776998147
34,2,2,1,1,2,1,1.58782120000251,0.673578682995867
34,2,1,4,0,2,2,0.88134454000101,0.411909622998792
34,2,2,4,1,1,1,1.27047485700314,0.529769549997582
34,1,1,4,1,2,2,0.806874382004025,0.38994683099736
34,1,1,4,1,1,2,0.817061289002595,0.350574233998486
34,1,2,1,0,2,1,2.33092233399657,0.346532356001262
34,1,1,4,1,1,2,0.88811144400097,0.322979696000402
34,2,2,4,1,1,1,0.848851807997562,0.412700909000705
34,1,1,4,1,2,1,0.871579631995701,0.78743189600209
34,2,2,2,1,2,1,1.32595937400038,0.774665779994393
34,2,2,3,1,2,2,2.2413680460013,0.773162436002167
34,1,1,4,1,2,2,1.10403557200334,0.385596591004287
34,2,2,2,1,1,2,1.08508140100457,0.592275515999063
34,2,1,1,0,2,1,2.35446546900494,0.353165494998393
34,2,2,1,1,1,1,0.893902780000644,0.713156013996922
34,1,1,1,1,1,1,1.20668365999882,1.55679974400118
34,2,2,4,1,1,2,1.5677997229941,0.414683906994469
34,2,2,4,1,1,2,1.14420125299512,1.86455741700047
34,1,2,2,0,2,1,1.1920154249965,0.406607995995728
34,2,2,4,1,2,2,1.00847304800118,0.51896185100486
34,2,2,2,1,2,1,1.42080271699524,0.529589701996883
34,1,1,2,1,1,2,1.03155720500217,1.14756800299801
34,1,1,2,1,1,2,1.09640856699843,0.47542107499612
34,2,2,4,1,1,2,1.98643652700412,0.368230851003318
34,2,2,4,1,2,2,0.860223742995004,0.392087596999772
34,1,1,4,1,2,1,1.05951054499747,0.695936883006652
34,2,2,4,1,2,2,0.950186135996773,1.74260466199485
34,2,2,1,1,1,1,1.53812032299902,0.658045352000045
34,2,2,1,1,2,1,0.946311086001515,0.379373329997179
34,1,1,4,1,2,2,1.17456138499983,0.326595300000918
34,1,1,4,1,2,2,0.788387427994167,0.322827217001759
34,1,2,2,0,1,2,1.95326584199938,0.816271507006604
34,1,1,4,1,2,1,1.01768991800054,1.31105524399754
34,2,2,4,1,2,1,2.29239634200349,0.741184295002313
34,2,2,2,1,2,1,1.12235681400489,0.596071747997485
34,1,1,4,1,1,2,0.838808680004149,0.675424654997187
34,1,2,2,0,2,2,1.47518213700096,0.549942555000598
34,1,1,2,1,1,2,0.922096204005356,0.65940491600486
34,1,2,1,0,2,1,1.28408477100311,1.47032511299767
34,2,2,2,1,2,1,1.03697400999954,0.593844829003501
34,2,1,2,0,1,2,1.04449215999921,0.61662711599638
34,2,2,1,1,1,1,1.2261542050037,0.920395339002425
34,2,2,1,1,2,1,1.22923662800167,0.410385148999922
34,1,1,2,1,2,2,1.07685356300499,0.584023078998143
34,2,2,1,1,2,1,0.795180143002653,0.970005461997062
34,1,1,2,1,1,1,1.11683262300357,0.734370332997059
34,1,1,4,1,1,2,1.03506048399868,0.432179294999514
34,1,1,4,1,2,2,0.82465826599946,0.391093421996629
34,1,1,4,1,2,1,1.16985948700312,0.416769362003834
34,1,1,4,1,1,2,0.730985524001881,0.508130685004289
34,2,2,4,1,2,2,1.32960155600449,0.411727734994201
34,1,1,4,1,1,1,1.01374124200083,0.427234823997424
34,2,2,1,1,1,1,1.65282349799963,0.464571708995209
34,1,1,4,1,1,2,0.984348186000716,0.383042116998695
34,1,1,4,1,2,2,0.729963892998057,0.395565523002006
34,1,1,1,1,1,1,2.05413205899822,0.977801527995325
34,1,1,4,1,2,2,0.820715655005188,0.354517982996185
34,1,1,4,1,1,2,0.830381382998894,0.348223366003367
34,2,2,1,1,1,1,2.04097072500008,0.564811967000423
34,1,1,4,1,2,1,1.35178276599618,0.75205735200143
34,2,2,4,1,2,1,1.65815524000209,0.293914842004597
34,2,2,2,1,1,2,1.36428577100014,0.44425931499427
34,2,1,2,0,2,2,0.772940588001802,0.468378133002261
34,2,2,2,1,1,1,1.08430207299534,0.399120142996253
34,2,1,1,0,1,2,1.49763870100287,0.714842907997081
34,1,1,1,1,2,2,1.00050952399761,0.206939839001279
34,2,2,2,1,2,2,0.929706698996597,0.28271187399514
34,1,1,1,1,2,2,1.49741110899777,0.267756852001185
34,1,1,1,1,1,1,1.77093037200393,0.337654185997962
34,1,1,1,1,2,2,1.55112500799441,0.270979908003937
34,1,1,3,1,2,1,0.830537713998638,0.891251009998086
34,2,2,4,1,1,1,1.17033272000117,0.352560610997898
34,2,2,4,1,2,1,1.08539435899729,0.336303871001292
34,2,2,4,1,1,2,1.64568103400234,0.37715537299664
34,1,1,1,1,1,1,1.42936947199632,0.362869923003018
34,1,1,2,1,2,2,1.30283295999834,1.1203355730031
34,1,1,4,1,1,1,0.989508425001986,0.372704524001165
34,1,1,4,1,2,2,0.896558407002885,0.330925685004331
34,1,2,4,0,1,2,1.40086633800092,0.35036608500377
34,1,2,4,0,1,2,0.874582370001008,0.326316724000208
34,2,2,2,1,1,2,2.00455086500006,0.497238689997175
34,2,2,2,1,1,1,1.17640635700081,0.359349534999637
34,1,1,1,1,1,2,1.33256651200645,0.508911434000765
34,1,1,2,1,2,1,0.994602773003862,0.457749287001207
34,1,2,2,0,1,2,1.61809444800019,0.334896416999982
34,1,2,2,0,1,2,1.02014967900323,0.257288364999113
34,2,2,2,1,2,1,1.21798828699684,0.319427655995241
34,1,1,1,1,1,2,1.16468846199859,0.284715599002084
34,1,2,1,0,1,2,1.51558476399805,0.348257489000389
34,1,2,4,0,1,1,1.33645914199587,0.92907171400293
34,1,1,4,1,2,1,0.902221689000726,0.320523385998968
34,2,2,1,1,2,2,1.29487420700025,0.520872262000921
34,2,1,1,0,2,1,1.66251122800168,0.346479660998739
34,1,1,1,1,2,1,0.823480047001794,0.261148228993989
34,1,2,4,0,1,1,1.01324424199993,0.603904656003579
34,2,1,2,0,2,1,1.26163090299815,0.521144338999875
34,2,2,4,1,1,1,1.5994748209996,0.31700430699857
34,2,1,1,0,2,2,2.21814791000361,0.25496133499837
34,1,1,1,1,1,1,1.0229036890014,0.772487008005555
34,1,1,2,1,1,1,0.959610848003649,0.520327731996076
34,1,1,4,1,2,1,1.40569152699754,0.355462129002262
34,2,2,4,1,2,1,1.37589099699835,0.311433324997779
34,1,2,4,0,1,1,1.47781611400569,0.248545574999298
34,2,2,4,1,1,2,1.40093565300049,0.351072618999751
34,2,2,4,1,1,2,1.03474348999589,0.511951265994867
34,1,1,4,1,2,2,1.17433994799649,1.7656819210024
34,1,1,1,1,2,1,1.28827575900505,0.371121780000976
34,2,2,4,1,2,2,1.26262594099535,0.650293017002696
34,2,1,4,0,2,2,1.08265222099726,0.669338576000882
34,1,1,2,1,1,2,1.22840431700024,0.522029168001609
34,1,1,1,1,2,2,1.15021398799581,1.02214268100215
34,2,2,4,1,2,1,1.07129037100094,0.594050363994029
34,1,1,2,1,1,2,0.741072627002723,0.67832441200153
34,2,2,4,1,2,1,0.901791169999342,0.496148026999435
34,1,1,2,1,1,2,1.06306793600379,0.443270042000222
34,1,1,1,1,1,2,1.10832364800444,0.406540547999612
34,1,1,1,1,1,2,0.864513612999872,0.267999381998379
34,1,1,1,1,2,2,0.988314357993659,0.210879359998216
34,1,2,2,0,1,1,0.933649779995903,1.61431513099524
34,1,1,4,1,2,1,1.09504714299692,0.362127362001047
34,2,2,3,1,2,2,1.28629841300426,1.05700530300237
34,2,1,1,0,1,2,5.92076427900611,0.396538268003496
34,2,2,4,1,2,1,0.90371319699625,0.25827546200162
34,2,1,4,0,2,1,0.770308751001721,0.290731132001383
34,2,1,4,0,1,1,1.10549672100024,0.227175109001109
34,1,1,4,1,2,1,0.869499674001418,2.57671334700717
34,2,2,4,1,1,2,1.77825827799825,0.409315451994189
34,1,2,4,0,2,2,1.04347734500334,0.248224854003638
34,1,1,4,1,2,1,0.969442034998792,0.641212210997764
34,2,2,4,1,2,1,1.02569916399807,0.279301964998012
34,1,2,4,0,1,2,1.51112686400302,0.360907575995952
34,2,1,1,0,2,1,1.30093349399976,0.351293375999376
34,2,2,2,1,1,1,1.72353455499979,0.740302710000833
34,1,2,2,0,1,1,1.02488656600326,0.358129994005139
34,1,1,1,1,1,2,2.08305078999547,0.54068351299793
34,1,2,1,0,1,2,2.22505115500098,1.02901855800155
34,1,1,1,1,1,2,1.28638033100287,0.273094178002793
34,2,2,4,1,2,2,0.960778786000446,0.280602213999373
34,1,2,4,0,1,2,1.17690459799633,0.376526830994408
34,2,1,4,0,1,1,2.03544383800181,0.351529209001455
34,2,1,4,0,1,2,1.49956310199923,0.269743058997847
34,2,2,4,1,1,2,0.957731643000443,0.245971659001953
34,2,1,1,0,1,2,1.47892794800282,0.393874406996474
34,2,2,1,1,1,1,1.73320951499772,0.412513379000302
34,2,2,1,1,1,1,1.2875811260019,0.289405925002939
34,2,2,1,1,1,2,2.19296913900325,1.57447599199804
34,1,1,3,1,2,2,1.15268818799814,1.20051896199584
34,2,2,4,1,2,2,1.17830043700087,0.329893690999597
34,2,2,4,1,2,2,0.807819805995678,0.32587591799529
34,2,2,4,1,1,2,0.787780625003506,0.290632552001625
34,2,2,2,1,2,1,1.29830033899634,0.427743688000191
34,2,2,4,1,1,2,1.36496766400523,0.716304510002374
34,2,1,1,0,2,2,1.24209823799902,0.374339188994782
34,2,2,2,1,2,2,0.72259954099718,0.339698103001865
34,2,2,4,1,2,1,1.32901481899899,0.522344871002133
34,2,2,4,1,2,2,1.72736449100194,0.664816514006816
34,2,2,4,1,1,2,1.00004649499897,0.285594711000158
34,2,2,4,1,2,1,1.10096402600175,0.287320290000935
34,2,2,3,1,2,2,1.39076224099699,1.15692259900243
34,2,2,4,1,2,2,1.08886899099889,0.290751963999355
34,1,2,1,0,2,2,1.6650925760041,0.603120665000461
34,2,2,1,1,1,2,0.781494801994995,0.508581187001255
34,1,1,4,1,2,1,1.52247859199997,0.324117264994129
34,1,1,4,1,2,1,0.978000729999621,0.761135294997075
34,2,2,4,1,1,1,1.04508707000059,0.266386322997278
34,2,2,4,1,1,1,0.80986808599846,0.728405771005782
34,1,1,1,1,2,1,1.26971916200273,0.576587600000494
34,2,2,3,1,1,2,1.49196567499894,0.582951311997022
34,2,2,3,1,2,2,1.09688689999894,0.283760302998417
34,1,1,4,1,2,1,0.922337575000711,0.868636168997909
34,2,2,4,1,1,1,0.954914281996025,0.755230891998508
34,2,2,4,1,2,1,0.911628066998674,0.282352567999624
34,1,1,4,1,2,1,1.08092050699634,0.41179541600286
34,2,1,1,0,2,1,1.02957216600043,0.475671510001121
34,1,1,1,1,1,1,0.931132222998713,0.252345594002691
34,2,2,2,1,1,2,1.24490646699996,0.905763726004807
34,2,1,1,0,1,2,1.29517157399823,0.53771351800242
34,1,1,1,1,1,1,1.31013110200001,0.520745860005263
34,2,1,1,0,1,2,0.97402000099828,0.229562578002515
34,1,1,1,1,1,1,0.855550776002929,0.275576940002793
34,1,2,2,0,1,2,1.21937115900073,0.7044281769995
34,1,1,4,1,2,2,0.942631868994795,1.59182010099903
34,2,2,3,1,1,2,1.58529468999768,1.34342521600047
34,2,2,4,1,1,1,1.13949853899976,1.2522880539982
34,2,2,3,1,2,2,1.16317650100245,0.714780713999062
34,1,1,2,1,1,1,0.920943212993734,1.58694713499426
34,2,2,3,1,2,2,1.35654210799839,0.820023765001679
34,1,1,3,1,2,1,1.05305940999824,1.08971320200362
34,2,2,4,1,2,1,1.64787169099873,0.891361324000172
34,1,1,4,1,2,2,0.881398571000318,0.653041117002431
34,2,2,4,1,1,2,0.908398098006728,0.374969991004036
34,2,2,1,1,1,1,1.69870474100026,0.47587534700142
34,2,2,2,1,1,1,0.964148986997316,0.810776288002671
34,2,2,4,1,1,2,1.41317330899619,0.682851760997437
34,1,1,4,1,2,2,0.969240099002491,0.384928756997397
34,1,1,1,1,2,2,1.80414455599384,0.25729318500089
34,1,1,4,1,2,1,1.02642696600378,0.455428756999027
34,2,1,2,0,1,1,0.799527193004906,0.49391880499752
34,2,2,3,1,1,2,2.75742604300467,1.68347492699831
34,2,2,3,1,1,2,1.5285364339943,0.890338746001362
34,1,1,4,1,2,1,0.976655280996056,0.376141082000686
34,1,1,1,1,1,1,1.42796730099508,0.504865795999649
34,2,2,2,1,2,1,1.35941958800686,0.614613202997134
34,2,2,2,1,2,1,2.28106298800412,0.506834551000793
34,2,2,2,1,2,2,1.63347574799991,0.733442413999001
34,2,2,2,1,2,1,1.64232549000008,0.550519881995569
34,1,2,3,0,2,1,1.78666911700566,0.736864834994776
34,1,1,4,1,2,1,1.16498975799914,0.444124456997088
34,2,2,4,1,1,2,1.15748106499814,0.325661972005037
34,1,1,1,1,2,2,1.01150971400057,0.553147992999584
34,1,2,4,0,1,2,1.40369425500103,0.385195006994763
34,2,2,2,1,1,1,1.08432193799672,0.303125130994886
34,1,2,4,0,1,1,0.909608886002388,0.391993245000776
34,1,1,4,1,2,1,0.995170904003317,0.249772859002405
34,2,2,4,1,2,2,0.922586038999725,0.307945486994868
34,2,2,4,1,2,2,0.690801639997517,0.21414167599869
34,1,1,4,1,1,2,0.680138912000984,0.299316069998895
34,1,1,4,1,2,1,0.826071841998782,0.2154779650009
34,2,2,4,1,2,1,0.857174370001303,0.310324947997287
34,1,1,4,1,1,2,0.804559754004003,0.19525436800177
34,2,1,4,0,1,2,0.790063690001261,0.181225485997857
34,2,2,4,1,2,2,1.56145385499985,0.248559751998982
34,1,1,4,1,2,2,0.953296635001607,0.225564635002229
34,2,2,4,1,1,2,0.739663784996083,0.21292006099975
34,2,2,4,1,1,2,0.791092843006481,0.246008898000582
34,1,2,4,0,1,2,0.839403462006885,0.212329688001773
34,1,1,4,1,2,2,1.11048327000026,1.16156170400063
34,2,2,1,1,2,2,1.86052897499758,0.392172017003759
34,1,1,1,1,1,2,1.05862734500261,0.23127871700126
34,2,2,2,1,2,1,1.24072155300382,0.389245594997192
34,2,2,4,1,1,2,1.21614571099781,0.429835984999954
34,2,1,1,0,1,2,1.22349979900173,0.340640422000433
34,2,2,2,1,2,1,1.18580171000212,0.36844942499738
34,1,2,2,0,1,2,1.78812277800171,0.386412151005061
34,2,2,1,1,1,2,1.38887754800089,0.32397130499885
34,1,2,1,0,1,2,1.10539141199843,0.275227099999029
34,1,2,1,0,2,1,1.13927899600094,0.547695181005111
34,1,1,4,1,2,2,0.951676187993144,0.33665521399962
34,1,1,1,1,2,2,1.45380832299998,0.30561409600341
34,2,2,4,1,2,1,1.08787548699911,0.306459710001946
34,2,2,4,1,2,1,0.752793958999973,0.225320087003638
34,1,1,4,1,2,1,1.1067648840035,0.197346496999671
34,2,1,4,0,2,2,1.25660949699522,0.196632015999057
34,2,2,4,1,1,2,0.999966373994539,0.205420324004081
34,1,1,4,1,2,2,0.816121225994721,0.205665619003412
34,2,1,1,0,1,1,1.02486675699765,0.53411263399903
34,2,2,4,1,1,2,1.16268257699994,0.218755746995157
34,2,2,4,1,2,1,1.48450911399414,0.287254689996189
34,1,2,4,0,2,1,0.894343027001014,0.217198900005315
34,2,2,4,1,1,1,0.762945606998983,0.219390637998004
34,1,1,1,1,1,2,0.989194329005841,0.227811748001841
34,1,1,1,1,1,2,0.757719895998889,0.166205302994058
34,2,2,4,1,2,1,0.74638841200067,0.28323123500013
34,2,1,4,0,1,2,0.938538704001985,0.291555871997844
34,1,1,4,1,2,2,1.98614604800241,0.432220763002988
34,1,1,4,1,1,2,0.793415287000244,0.200705768998887
34,2,1,2,0,2,1,1.24295156800508,0.343735497001035
34,2,2,2,1,2,1,1.65229956799885,0.335641400997702
34,1,1,4,1,2,2,0.781473071998334,0.220048049995967
34,1,1,4,1,2,2,0.926104235993989,0.263711346000491
34,2,2,2,1,1,1,1.03017922300205,0.29901789699943
34,2,2,4,1,1,1,0.633567163000407,0.430677053998807
34,1,1,4,1,2,2,0.76007140299771,0.457015489002515
34,2,2,4,1,2,1,1.07314585000131,0.387854745000368
34,1,1,2,1,2,1,1.23137041900191,0.284359714001766
34,2,1,1,0,2,2,1.51545446900127,0.316343544000119
34,1,1,1,1,2,2,0.730364229006227,0.139170132999425
34,1,1,1,1,2,2,1.13618314899941,0.129399874000228
34,2,2,4,1,2,2,1.03131748699525,0.188025358998857
34,1,1,2,1,1,2,0.767011085001286,0.414898441005789
34,1,1,2,1,1,2,0.696387750002032,0.235245968993695
34,1,1,2,1,1,2,0.876545535997138,0.263553977005358
34,2,1,1,0,1,1,0.936893888996565,0.289580992000992
34,2,2,3,1,1,1,0.929012897002394,0.2339991129993
34,2,1,1,0,2,1,1.45109290199616,0.239442922997114
34,2,1,1,0,1,1,0.912122902002011,0.250535674000275
34,1,1,1,1,2,1,0.939110759005416,0.24420903599821
34,2,2,4,1,1,2,1.54132363799727,0.213361495996651
34,1,1,2,1,1,1,0.999930748999759,0.446081160000176
34,1,1,1,1,2,2,1.47928409699671,0.698715254002309
34,2,1,2,0,1,2,1.04779831500491,0.444687819996034
34,1,1,1,1,2,1,1.25336189499649,0.289663076997385
34,2,1,1,0,1,2,0.99201710899797,0.199032097996678
34,1,1,1,1,2,1,0.985578306004754,1.13670419900154
34,1,1,4,1,2,1,0.845009378994291,0.282231582998065
34,1,2,4,0,1,2,1.00145438100299,0.175033296996844
34,1,1,4,1,2,2,0.899601979996078,0.221251984999981
34,1,2,4,0,1,2,0.847765801998321,0.283792026995798
34,2,1,4,0,1,2,0.731071950998739,0.203954750999401
34,2,2,4,1,2,1,1.08632906699495,0.225278614001581
34,2,2,4,1,1,2,1.18741975200101,0.289488960996096
34,1,1,4,1,1,1,0.848844910993648,0.237514656000712
34,1,1,4,1,1,2,0.846624628997233,0.298405713001557
34,2,2,4,1,2,1,1.08138763099851,0.203957587000332
34,1,1,4,1,1,2,0.654626196999743,0.179272781999316
34,1,2,4,0,1,1,1.22317553999892,0.228633393999189
34,1,1,4,1,2,1,0.902042964000429,0.224484309001127
34,1,1,4,1,2,1,0.658675614999083,0.199503531999653
34,2,2,4,1,1,2,1.24145827199391,0.198686061994522
34,1,1,4,1,1,1,1.41722499100433,0.269328338996274
34,1,1,4,1,2,2,1.03777460099809,0.242554774995369
34,1,1,4,1,1,1,0.724207737999677,0.197663966995606
34,2,1,1,0,1,1,1.48099255000125,0.250751222003601
34,2,2,4,1,1,2,0.859546496998519,0.248168816004181
34,1,1,4,1,1,1,0.776782510998601,0.216200511000352
34,1,1,4,1,2,1,0.777740712001105,0.185928027000045
34,2,2,4,1,2,1,1.02138611600094,0.210218066997186
34,1,1,1,1,1,2,1.42964008799754,0.218127549000201
34,2,2,4,1,2,1,0.748446198995225,0.204540008999174
34,2,1,1,0,2,2,1.23168404799799,0.219705606999923
34,1,1,4,1,2,2,0.908013083004334,0.182569035001507
34,1,1,4,1,1,2,0.665755239999271,0.20591678799974
34,2,2,4,1,2,1,0.832441970000218,0.252865145004762
34,1,1,4,1,2,2,0.541452174998994,0.183181168998999
34,2,2,4,1,1,1,1.35376557800191,0.322107005995349
34,1,1,4,1,2,2,0.655944916994486,0.164701870999124
34,1,2,2,0,1,1,1.51322834700113,0.298972283999319
34,2,1,1,0,1,2,1.57734250000067,0.424011186994903
34,2,1,4,0,1,1,0.929633011997794,0.26714269099466
34,2,1,1,0,1,1,1.19481674499548,0.249726729998656
34,2,2,4,1,1,2,1.51438435800083,0.299375891001546
34,2,1,1,0,2,2,1.14590101600334,0.170231370997499
34,2,2,4,1,2,1,1.16633819799608,0.205761452001752
34,2,1,1,0,1,2,0.94444508900051,0.169355821999488
34,2,1,1,0,1,2,1.30864878400462,1.15885243599769
34,2,2,4,1,2,1,1.17009653299465,0.17803654299496
34,2,2,2,1,1,1,1.15768814599869,0.277902287998586
34,1,1,1,1,2,2,0.709525960999599,0.152121919003548
34,1,2,4,0,1,1,0.797158663997834,0.187293347000377
34,1,1,4,1,1,1,0.814469630997337,0.236255364005046
34,1,2,4,0,2,1,0.877046212997811,0.200637914000254
34,1,2,4,0,2,1,0.859174004996021,0.327690356003586
34,2,1,1,0,2,1,1.36532097800227,0.269205137999961
34,2,1,1,0,1,2,1.46871463200659,0.335185215997626
34,2,2,4,1,1,1,0.908180038000864,0.183150452001428
34,1,2,1,0,1,1,1.93043727799522,0.346586781997758
34,2,2,1,1,1,1,0.824130797998805,0.260964645000058
34,1,1,4,1,2,1,1.14201738300471,0.294664718996501
34,2,1,1,0,1,2,1.49393434500234,0.183941512994352
34,2,2,4,1,1,2,0.923226889004582,0.26114498500101
34,1,1,4,1,2,1,1.09361260999867,0.264587871002732
34,1,2,4,0,2,2,0.920470956996724,0.193149427002936
34,1,1,1,1,2,1,0.724735992000205,0.390924667000945
34,2,2,4,1,1,1,1.20166836900171,0.224235566995048
34,1,2,2,0,1,1,1.69781772299757,0.331017024000175
34,1,2,2,0,1,1,0.856172842999513,0.196041432005586
34,1,1,1,1,1,2,1.28760162500112,0.162383272996522
34,1,2,4,0,1,2,1.28671890700207,0.225725737000175
34,1,1,4,1,1,1,0.915355876000831,0.205124351996346
34,2,2,4,1,1,2,1.55121116599912,0.222821458002727
34,1,1,4,1,2,2,0.817161746002967,0.206658115006576
34,2,1,4,0,1,1,0.992946366997785,0.200348571001086
34,1,1,4,1,1,1,0.81076544199459,0.249553387999185
34,2,2,4,1,2,2,1.09809319699707,0.188129125999694
34,1,1,4,1,2,2,0.863150591998419,0.218729142994562
34,2,2,4,1,2,1,1.02097905499977,0.209952602999692
34,1,1,4,1,2,2,0.692805676000717,0.231969652995758
34,2,1,4,0,1,2,1.72137099599786,0.209461099999317
34,1,1,4,1,1,2,0.675902802002383,0.232706103000965
34,2,1,4,0,1,2,0.681074938001984,0.332937079001567
34,1,1,3,1,2,2,0.82412578700314,0.197650838999834
34,2,2,4,1,1,2,1.33652307199372,0.353687023998646
34,1,1,4,1,2,1,1.22992538799735,0.218415855000785
34,1,1,4,1,1,1,0.684101811995788,0.1752220710041
34,1,1,4,1,1,1,0.579574605006201,0.187212625998654
34,1,1,4,1,2,2,1.02196131399978,0.339325264001673
34,2,2,4,1,2,2,0.784693998000876,0.255902076998609
34,1,1,4,1,2,2,0.608617473000777,0.182677194999997
34,1,1,4,1,1,1,1.3056346059966,0.179698539002857
34,2,2,4,1,1,1,1.01604825399409,0.173522704004426
34,1,1,4,1,1,2,0.737511958999676,0.146939247002592
34,2,1,4,0,1,1,0.823403517999395,0.165541889997257
34,2,1,4,0,1,2,0.761198629996215,0.201611595999566
34,1,1,1,1,2,2,1.85234408600081,0.48012643900438
34,1,1,1,1,2,1,0.775255460001063,0.502722124001593
34,2,1,1,0,1,2,1.19706668199797,0.171380051004235
34,1,1,4,1,2,2,1.13508021300368,0.191701538999041
34,2,2,4,1,2,1,1.01168403900374,0.169409351001377
34,1,1,4,1,2,1,0.845167391998984,0.186675828001171
34,2,2,4,1,1,1,0.958049257002131,0.549486086005345
34,2,2,4,1,2,1,1.03396209899802,0.223045009995985
34,1,1,1,1,2,1,1.55250562799483,0.224409889000526
34,1,1,4,1,2,1,0.866154146999179,0.18980604600074
34,1,1,2,1,1,1,1.08916122400115,0.323529886001779
34,1,1,2,1,1,1,0.705769793996296,0.212211009005841
34,1,1,4,1,1,2,0.870881103997817,0.274199324005167
34,2,1,1,0,1,1,1.29790158499964,0.300086639996152
34,2,1,1,0,1,2,0.986570203000156,0.161301170002844
34,2,1,1,0,1,2,0.742140706002829,0.151718007000454
34,1,1,1,1,1,1,1.21211187000154,0.249592895001115
34,2,1,4,0,2,1,0.92259580699465,0.228249599000264
34,2,2,4,1,1,2,1.07774291899841,0.217376613996748
34,2,1,1,0,1,2,1.14675072299724,0.523528636993433
