Subject,Stimulus,Response,Confidence,Correct,Contrast,Hand,RT_Decision,RT_Confidence
1,2,1,1,0,2,2,0.685932720996789,1.73418947900063
1,2,2,3,1,2,1,0.823331143998075,0.389165899992804
1,1,2,3,0,2,2,1.15383840099094,1.58618788598687
1,1,2,2,0,2,1,0.833469103992684,0.43102803301008
1,1,1,1,1,1,1,1.11230498400982,0.401864539002418
1,2,2,2,1,1,2,0.791038775991183,1.2066568149894
1,1,1,3,1,1,2,1.45707798500371,1.82338564700331
1,2,2,3,1,2,1,1.12515235200408,0.358657445001882
1,2,2,4,1,2,1,0.627259426008095,0.305038609003532
1,1,2,1,0,2,1,0.615975338994758,0.77366352599347
1,2,2,2,1,1,2,0.91506980000122,1.32321894800407
1,1,2,1,0,1,1,0.677426346999709,0.39306068100268
1,1,1,1,1,1,1,0.860770988991135,0.312927038001362
1,2,2,2,1,1,2,1.2175991210097,1.57079402700765
1,1,2,2,0,2,2,0.748927866006852,1.14819819400145
1,1,1,1,1,1,1,0.997432781005045,0.244121940995683
1,2,1,2,0,1,1,0.829581491008867,0.618450755995582
1,1,1,2,1,1,1,1.15518756399979,0.37942412099801
1,1,2,2,0,2,2,1.04280470899539,1.49868406899623
1,1,1,2,1,2,2,1.27181302300596,2.25673259899486
1,1,1,1,1,2,1,0.891311529005179,0.366528100988944
1,2,2,3,1,2,2,0.788485619006678,1.19703629700234
1,2,1,1,0,2,1,1.48397514400131,0.334511485008989
1,2,2,2,1,2,1,1.06765058400924,0.399503489010385
1,1,1,3,1,2,2,1.73340096000175,2.11560534700402
1,2,2,3,1,2,2,0.887899667999591,1.60040374900564
1,2,2,4,1,2,2,0.706889528999454,1.25787819700781
1,1,1,1,1,2,1,0.919161323006847,0.432954121002695
1,1,1,2,1,1,2,1.26953266999044,1.82069183800195
1,2,2,3,1,1,2,1.18767906799621,1.86930840800051
1,1,2,2,0,1,2,0.914780441991752,1.53135621399269
1,1,1,1,1,1,2,1.38271882600384,1.92694245500024
1,1,2,2,0,1,1,1.24783768899215,0.588182431994937
1,1,1,2,1,1,1,3.01475936299539,0.490339477997622
1,2,2,3,1,2,1,0.665198828995926,0.325302688012016
1,1,1,1,1,1,2,1.15036739800416,2.03803008700197
1,2,2,4,1,2,2,0.84542933900957,1.34022551499947
1,1,2,1,0,2,1,0.813898095002514,2.65955691099225
1,2,2,3,1,1,1,0.673395495003206,0.413340935992892
1,2,2,3,1,1,1,0.799606328000664,0.341826296004001
1,1,1,2,1,1,1,0.909445151002728,0.312198978994275
1,1,1,2,1,2,1,0.749874556000577,0.294718277000356
1,1,1,3,1,2,2,1.08975020700018,1.46479646199441
1,2,1,2,0,1,1,0.748996048001572,0.333197754007415
1,1,1,3,1,1,2,0.797463461989537,1.19767740899988
1,2,2,4,1,1,2,0.896230650992948,1.71163049900497
1,1,1,3,1,2,1,0.785657807995449,0.312462458008667
1,2,2,3,1,2,2,0.778579770994838,1.16253496700665
1,2,2,3,1,2,2,1.12530877499375,1.43714437499875
1,1,1,2,1,2,1,0.706155251013115,0.276851501999772
1,1,1,1,1,2,1,0.725050862005446,0.518285123995156
1,2,2,3,1,1,2,0.74266969699238,1.11862311299774
1,2,2,3,1,1,2,1.6359666250064,2.03637089500262
1,2,2,4,1,2,2,0.675184041989269,1.41950764899957
1,2,2,4,1,2,1,0.736860208999133,0.362087822999456
1,2,2,4,1,2,1,0.622191414004192,0.484471693009255
1,2,2,3,1,2,2,0.734388772994862,1.17335826098861
1,1,2,4,0,1,1,0.782340205987566,0.317320526999538
1,2,2,4,1,2,1,0.586769702000311,0.322288120994926
1,1,1,3,1,1,1,0.639949219999835,0.445386512001278
1,2,2,4,1,2,1,0.69387133300188,0.328981266997289
1,2,2,3,1,1,2,0.818250933996751,1.47322270899895
1,2,2,2,1,1,2,0.984314754998195,1.32071184800589
1,2,2,3,1,1,2,0.709057258995017,1.14192495499447
1,1,2,2,0,2,1,1.15076333899924,0.358658464989276
1,2,2,3,1,1,1,0.522679086992866,0.356877735001035
1,2,2,4,1,2,1,0.505549571011215,0.243928156007314
1,1,2,3,0,1,2,0.856024310996872,1.44749579700874
1,1,2,4,0,1,1,0.69340236998687,0.224077594990376
1,2,2,4,1,2,1,0.57808630100044,0.177677711995784
1,2,2,4,1,1,1,0.549694436005666,0.485908764996566
1,1,2,3,0,1,2,0.759578047989635,1.08691895699303
1,2,2,4,1,1,1,0.802794689996517,0.241359509003814
1,2,2,4,1,2,2,0.77426706100232,1.2380584259954
1,2,2,4,1,2,1,0.866758919000858,0.406324376002885
1,2,2,2,1,1,1,1.49691218099906,0.826558808010304
1,1,2,2,0,2,1,0.77209532399138,0.683809570007725
1,2,2,3,1,2,1,0.753987538992078,0.323101749003399
1,1,1,3,1,1,1,1.05669784398924,0.39683766500093
1,1,2,3,0,1,2,1.06641958799446,1.41831429100421
1,2,2,3,1,2,2,0.811908992996905,1.25053551899327
1,1,1,2,1,1,1,1.69524907699088,0.450004822996561
1,2,2,4,1,1,2,0.829053182998905,1.25236512599804
1,2,2,3,1,1,1,0.689015962998383,0.292495065004914
1,1,2,4,0,1,1,0.563567192002665,0.339775518994429
1,1,2,3,0,2,1,0.560501348998514,0.30567706200236
1,2,2,4,1,2,2,0.778429778001737,1.32188893199782
1,2,2,4,1,2,2,0.816033272989444,1.20832122598949
1,1,1,4,1,2,2,0.89600354200229,1.57767297700047
1,1,2,3,0,1,2,0.988250043999869,1.39604168299411
1,2,2,3,1,2,2,0.731695316993864,1.02772249699046
1,2,2,3,1,1,1,0.872496625001077,0.252569453994511
1,2,2,2,1,2,2,0.807991412002593,1.19169606101059
1,2,2,3,1,1,2,0.681652405997738,1.11501811099879
1,2,2,4,1,2,1,0.700268415996106,0.255470814008731
1,2,2,4,1,1,1,0.623670045999461,0.317310005993932
1,2,2,3,1,2,2,0.85499376100779,1.23097302000679
1,2,2,3,1,1,2,0.663086456988822,1.39028903099825
1,2,2,4,1,2,2,0.681911028004834,1.15261485500378
1,1,1,3,1,2,1,0.849783794998075,0.34238815199933
1,2,2,3,1,2,2,0.870639564003795,1.26889367100375
1,2,1,2,0,1,2,0.94857721599692,1.36496686599276
1,1,1,1,1,2,1,1.01288428899716,0.322367822998785
1,1,1,3,1,1,1,0.680441172007704,0.411670153989689
1,2,2,3,1,2,2,0.936257386987563,1.30431700199551
1,1,1,4,1,2,2,0.725648467996507,1.55735663398809
1,2,2,3,1,2,2,0.729922144004377,1.13775953499135
1,2,2,3,1,2,1,0.834504674989148,0.535239057993749
1,2,2,3,1,1,2,0.814292267998098,1.23988109000493
1,1,1,3,1,1,1,0.668346154008759,0.320676938004908
1,2,1,3,0,1,2,1.15202207799302,1.59259786599432
1,1,1,2,1,1,1,0.863627320999512,0.395736634993227
1,2,2,3,1,2,2,0.864525594995939,1.27340106999327
1,1,1,3,1,1,1,0.709220974997152,0.415781254996546
1,1,1,2,1,1,1,0.856831890996546,0.389427214002353
1,2,2,3,1,1,1,0.640901911989204,0.390379772012238
1,2,2,4,1,1,1,0.5768640699971,0.30523013099446
1,1,1,3,1,1,1,0.831658465991495,0.404008231998887
1,2,1,2,0,2,1,1.39880988799268,0.436790072009899
1,1,1,2,1,2,1,0.645861172000878,1.40186838599038
1,1,1,2,1,1,1,0.730958218991873,0.628664682997623
1,2,2,1,1,2,2,1.75322594899626,2.70578525899327
1,2,2,1,1,1,2,0.868838805006817,1.86112008799682
1,1,1,3,1,1,1,0.880325556994649,0.3716618539911
1,1,2,1,0,1,2,0.850130132006598,1.80276345500897
1,1,1,3,1,1,1,1.00021968399233,0.430259265005589
1,1,1,4,1,2,1,0.655579704005504,0.54048727900954
1,1,1,3,1,1,2,1.30764667000039,1.78035242500482
1,2,2,3,1,2,1,0.666912701999536,0.246755674001179
1,1,1,4,1,1,2,0.732161546999123,1.29074179299641
1,2,2,3,1,1,1,0.710113884997554,0.312899048003601
1,2,2,3,1,1,1,0.615406983997673,0.308844644998317
1,1,1,2,1,2,2,0.854136875001132,1.30254353499913
1,1,1,1,1,2,1,0.768982346009579,0.56862450799963
1,1,1,2,1,1,1,0.724446856009308,0.558046077014296
1,1,1,3,1,2,2,1.1017073480034,1.6538548499957
1,2,2,3,1,1,1,0.801677073002793,0.320035633994848
1,2,2,3,1,1,2,0.824456617003307,1.2394277429994
1,2,2,2,1,2,2,0.688191510009347,1.08112801000243
1,1,1,3,1,2,2,1.04709553900466,1.44813886600605
1,2,1,2,0,1,2,1.38139252600376,2.2210327470093
1,2,1,2,0,1,1,0.993546532001346,0.456180524997762
1,1,2,2,0,1,2,0.826759454997955,1.23590416800289
1,1,1,2,1,2,2,0.755257476004772,1.62035568000283
1,2,2,3,1,1,1,0.617388064987608,0.231402352001169
1,1,1,4,1,2,2,1.03657760699571,1.41913959800149
1,1,1,4,1,2,2,0.748563579996699,1.42928254899743
1,2,1,2,0,2,1,0.994280391998473,0.360555987004773
1,1,1,3,1,1,1,0.69332009300706,0.440261853000266
1,1,1,3,1,2,1,1.36177869100356,0.417650706003769
1,1,1,4,1,2,2,0.997250551008619,1.59755366700119
1,1,1,4,1,2,2,0.671155589996488,1.2640140309959
1,2,2,2,1,1,2,0.935400415997719,1.50334724999266
1,1,1,2,1,1,1,0.849321430010605,0.373828823008807
1,2,1,3,0,1,2,1.02023111299786,1.58712015699712
1,1,1,2,1,1,1,2.51478112699988,0.290382609993685
1,1,1,2,1,2,2,0.788707544008503,1.2358475660003
1,2,1,2,0,1,2,0.692306026001461,1.12506298499648
1,2,1,2,0,1,1,0.758576661013649,0.343712104004226
1,2,2,1,1,1,1,1.34844521699415,0.476009190999321
1,2,2,3,1,2,1,0.651515117002418,0.432328141992912
1,1,1,3,1,1,2,1.23536479299946,1.6592076550005
1,2,1,2,0,1,2,0.835277639009291,1.2900883530092
1,1,1,2,1,2,2,0.969221100007417,1.37757134099957
1,1,1,2,1,1,2,0.706678593007382,1.09150954301003
1,1,1,2,1,2,2,0.62695988699852,1.08988328199484
1,2,2,3,1,1,2,1.29620376799721,1.71309795598791
1,1,1,2,1,1,1,0.898284113995032,0.340643966002972
1,2,2,3,1,1,2,0.979980734002311,1.37963263499842
1,1,1,2,1,1,2,5.19169829100429,7.29433812599746
1,1,1,3,1,2,2,0.685842046994367,1.38156209199224
1,1,2,1,0,2,2,0.76989850901009,1.46536417800235
1,2,1,2,0,1,1,0.941443397998228,0.469711879006354
1,2,2,4,1,1,2,1.12895206800022,1.87188790200162
1,1,1,3,1,2,1,0.835955494010705,0.840987235002103
1,2,2,3,1,1,2,0.948768746995484,1.31668523600092
1,1,1,4,1,2,2,0.761704892996931,1.37654484699306
1,1,1,2,1,1,1,0.888493837002898,0.307674727009726
1,1,1,3,1,2,1,0.682295278005768,0.32554196199635
1,2,1,2,0,2,1,0.659226536008646,0.54341490099614
1,1,1,2,1,2,2,0.967301356999087,1.87971978700079
1,2,2,3,1,2,2,0.925294436994591,1.3420042850048
1,2,2,4,1,1,2,0.832816879992606,2.05635709699709
1,2,2,3,1,2,1,0.804619473012281,0.235537743006716
1,1,1,2,1,1,2,1.11086376800085,1.56743161099439
1,2,2,3,1,1,1,0.767253117010114,0.375076602998888
1,1,1,3,1,2,2,1.49290920799831,2.73436757399759
1,1,1,3,1,2,1,0.869458424000186,0.465268371001002
1,2,2,4,1,2,1,0.945203234005021,0.249888812002609
1,1,1,2,1,2,2,0.80570457399881,1.27754277200438
1,1,1,3,1,1,2,1.20873735200439,1.77699971200491
1,2,2,3,1,1,1,0.704993075996754,0.211323486000765
1,2,2,2,1,1,2,0.904217792005511,1.56037158999243
1,1,2,1,0,1,1,0.848972260006121,0.381259765999857
1,1,1,2,1,1,2,1.33946626899706,1.75474520400167
1,1,1,1,1,2,1,0.842861926998012,0.360264172006282
1,2,2,2,1,1,2,0.998474068997893,1.48837570499745
1,2,2,3,1,1,2,0.708890430003521,1.18182778800838
1,2,2,3,1,2,1,0.781213316004141,0.276058353992994
1,2,2,3,1,1,1,0.580385003995616,0.307173200999387
1,1,2,3,0,2,2,0.908578141999897,1.42832760199963
1,1,2,4,0,2,2,0.677650026002084,1.59807691900642
1,1,1,1,1,1,1,1.05992519498977,0.456210802003625
1,2,2,2,1,2,2,0.826503613003297,1.17039730701072
1,2,2,3,1,1,1,0.771486448007636,0.282747575998656
1,2,2,4,1,1,1,0.834287520003272,0.287089325996931
1,2,2,3,1,2,1,0.782388855994213,0.285153942008037
1,2,2,2,1,2,2,0.879034929996124,1.34423208999215
1,1,2,3,0,1,1,0.728834198002005,0.257341308999457
1,1,2,2,0,1,1,0.90661923600419,0.244439122994663
1,2,2,2,1,2,2,1.26382673600165,1.67368666100083
1,1,2,3,0,1,1,0.651970024002367,0.4886454600055
1,1,2,1,0,2,1,0.719714195991401,0.457058696003514
1,1,1,3,1,2,1,1.54537306200655,0.297907318003126
1,1,1,3,1,2,2,0.994292022995069,1.29965201400046
1,1,1,3,1,1,1,0.797858028992778,0.260374325996963
1,2,2,3,1,2,2,0.984200875012903,1.32044531000429
1,1,2,3,0,1,2,0.932038719009142,1.34856421400036
1,2,2,3,1,2,1,0.845962646999396,0.298026975011453
1,2,2,4,1,2,2,0.789142420006101,1.26924473499821
1,2,2,4,1,2,2,0.78648303700902,1.45858186901023
1,1,1,3,1,2,1,0.726806595004746,0.329139780005789
1,2,2,4,1,1,1,0.838487514003646,0.315714532989659
1,1,2,3,0,1,2,0.948482459993102,1.27685771799588
1,1,1,3,1,2,2,1.02816997699847,1.35612109499925
1,2,2,3,1,2,2,0.717687786993338,1.09558177099098
1,2,2,4,1,1,1,0.785609020997072,0.304744149005273
1,1,1,2,1,1,1,1.02308735800034,0.324874206999084
1,2,2,4,1,1,2,0.828486548998626,1.22915440100769
1,2,2,4,1,2,1,0.635469900007593,0.248216396008502
1,1,2,4,0,1,1,0.577429766999558,0.272752131000743
1,2,2,4,1,1,2,0.746860834013205,1.13102089200402
1,2,2,4,1,2,1,0.725399071001448,0.271936669989373
1,2,2,4,1,1,2,0.795088088998455,1.20191800600151
1,2,2,4,1,2,1,0.729082664009184,0.257932414999232
1,1,2,3,0,1,2,0.797448693992919,1.75668014198891
1,2,2,4,1,2,1,1.02924249600619,0.394306311995024
1,1,1,1,1,1,2,1.88077466299001,3.1438412659918
1,2,2,2,1,1,1,0.646767395010102,0.339378799006226
1,2,2,3,1,2,2,0.803646414002287,1.17258058699372
1,2,2,3,1,2,2,0.805891488998896,1.18950943100208
1,1,2,2,0,1,2,0.702758415995049,1.76786793000065
1,2,2,3,1,1,1,0.734546879000845,0.367370801002835
1,1,1,2,1,2,2,1.10185297598946,1.52546819500276
1,2,2,3,1,1,2,0.794987922010478,1.20195607100322
1,2,2,4,1,1,2,0.931379547997494,1.73193470700062
1,2,2,3,1,2,2,0.696568994011614,1.16096443700371
1,1,2,2,0,2,2,0.731986163998954,1.14796134199423
1,2,2,2,1,2,2,1.16040779399918,2.6721751820005
1,2,2,3,1,1,1,0.809728763997555,0.432264823000878
1,1,2,2,0,2,1,0.545437269000104,0.721707138000056
1,1,1,2,1,2,2,0.969695334002608,1.37924328701047
1,2,2,2,1,2,1,2.45817695600272,0.444888484998955
1,1,1,3,1,2,2,1.20900898100808,1.96819217900338
1,2,2,3,1,2,2,1.99445042001025,2.64307735201146
1,2,2,3,1,2,1,0.702263712999411,0.392966404004255
1,2,2,2,1,1,2,1.42312442700495,1.89477697000257
1,1,1,2,1,1,1,1.15257236400794,0.408810984008596
1,2,2,2,1,1,2,3.59862405400781,4.11026865401072
1,2,2,3,1,1,1,1.00571626599412,0.635868878001929
1,1,1,1,1,1,2,1.55909913999494,2.40004628799215
1,1,2,2,0,1,2,1.183780131003,1.64068881499406
1,2,2,3,1,1,2,0.744528319002711,1.19206637400202
1,2,2,3,1,2,1,0.73492764600087,0.296510892992956
1,2,2,4,1,1,1,0.615346354999929,0.229261902000871
1,1,1,2,1,1,1,1.13484618900111,0.367413312997087
1,1,1,1,1,2,2,1.27814354198927,2.02212535199942
1,1,2,2,0,2,2,1.11012815800495,1.82149950100575
1,1,2,1,0,1,2,1.29514206599561,1.77408676200139
1,1,1,2,1,2,2,1.75346874499519,2.15314729600505
1,2,2,2,1,1,2,0.650062749991775,1.37977326499822
1,1,2,2,0,1,1,0.810864958999446,0.376866145001259
1,2,2,3,1,2,2,0.816459253997891,1.19169274099113
1,1,1,2,1,1,1,2.43045139800233,0.362001419009175
1,2,2,4,1,2,2,1.10561333999794,1.60949482300202
1,1,2,3,0,1,2,1.62648581199755,2.01769959900412
1,2,2,4,1,2,1,0.783195745010744,0.23822346200177
1,2,2,4,1,2,2,0.787205819011433,1.29029446400818
1,1,1,2,1,1,2,1.14398335300211,1.62412683598814
1,1,2,3,0,1,1,1.52599546899728,0.527137311000843
1,1,1,3,1,1,2,0.998778157998458,1.35206673700304
1,2,2,4,1,2,1,0.671388827002374,0.2439623909886
1,2,2,2,1,1,1,0.861233235002146,0.424991666004644
1,2,2,4,1,2,2,0.845655523997266,1.24595493900415
1,2,2,2,1,1,2,0.654407449008431,1.07082446001004
1,2,2,3,1,1,1,0.658129416988231,0.262341248992016
1,1,1,2,1,2,2,0.889683523011627,1.44990523300658
1,2,2,3,1,1,2,0.914541511010611,1.28100620300393
1,2,2,4,1,2,2,0.639786906001973,1.08827929000836
1,1,1,3,1,2,2,0.799439845999586,1.14999506600725
1,1,2,2,0,1,2,0.776468963988009,1.46267002999957
1,1,1,2,1,2,1,0.731804380004178,0.228949500989984
1,2,2,3,1,1,2,0.753092795988778,1.08277601099689
1,1,1,2,1,1,2,0.696411199998693,1.10445831299876
1,1,2,2,0,2,2,0.877095575007843,1.18899149500066
1,1,1,4,1,2,1,0.845053444005316,0.201234394000494
1,1,2,2,0,1,2,1.18342676300381,1.52689900300174
1,1,1,2,1,1,2,0.931381973001407,1.4598495829996
1,2,2,3,1,2,1,0.680160004005302,0.210963878009352
1,1,1,3,1,1,1,1.14165901500382,0.238111484999536
1,2,2,3,1,1,2,0.849747661995934,1.20170940000389
1,2,1,2,0,2,2,0.914930384999025,1.93235153800924
1,2,2,3,1,1,1,1.33350541599793,0.245269363003899
1,2,1,2,0,2,1,1.05447607400129,0.298613659004332
1,2,2,4,1,1,2,0.820699566000258,1.32385182099824
1,2,2,4,1,2,2,0.849807199003408,1.25649254501332
1,2,1,3,0,2,1,0.845403589002672,0.393770933005726
1,1,1,4,1,2,2,0.999461578991031,1.41471081400232
1,1,1,4,1,2,2,0.681586942999274,1.58488365300582
1,1,2,2,0,1,1,1.00785428499512,0.30155544099398
1,1,2,2,0,1,1,0.627827882010024,0.521160090997
1,2,2,3,1,1,2,0.889959409003495,1.68287630999112
1,1,2,3,0,2,1,0.725596680000308,0.255468399001984
1,2,2,3,1,1,2,1.58697507399484,1.92178874000092
1,2,2,3,1,1,2,0.725749969002209,1.07858605400543
1,2,2,3,1,1,2,0.637778434000211,1.02044664999994
1,2,2,2,1,1,2,1.32676824599912,1.67946214199765
1,1,2,2,0,2,1,0.802218489989173,0.288615947996732
1,2,2,3,1,2,1,0.695629260007991,0.409895310003776
1,2,2,2,1,1,1,0.876215299998876,0.295466355004464
1,2,2,4,1,2,1,0.591216440996504,0.310284988008789
1,2,2,3,1,1,1,0.812902539008064,0.522736439001164
1,2,2,3,1,2,1,0.592334050001227,0.359415918006562
1,1,2,3,0,1,2,1.11925277300179,1.54225604300154
1,1,1,2,1,2,1,0.943461811999441,0.352385563994176
1,1,2,1,0,2,1,0.652489518994116,0.857021268995595
1,2,2,3,1,2,2,1.0286156910006,1.40432155500457
1,2,2,4,1,2,1,0.746783210997819,0.66703728599532
1,2,2,3,1,1,2,1.23631756800751,1.637937735999
1,2,2,3,1,1,1,0.706279602993163,0.339959573000669
1,2,2,3,1,2,2,1.29139463200409,1.69225014399854
1,2,2,3,1,2,2,0.673509459011257,1.06671460000507
1,2,2,3,1,2,2,0.624356500004069,1.56002208800055
1,2,2,2,1,1,2,0.683630861996789,1.17978990200209
1,2,2,3,1,1,2,0.623242703004507,1.01479597800062
1,1,1,2,1,1,2,0.71168058499461,1.335447955993
1,2,2,3,1,2,2,0.980098280997481,1.34817671799101
1,1,2,2,0,2,2,1.35971675500332,1.69602883499465
1,2,2,3,1,1,2,0.646142511002836,1.0458662710007
1,2,2,4,1,2,1,0.779573477004305,0.298097260994837
1,2,2,3,1,2,1,0.959522409000783,0.343695629009744
1,2,2,2,1,1,1,0.868833867003559,0.240375958994264
1,1,1,3,1,1,2,0.948489446003805,1.31653741300397
1,2,2,3,1,1,2,0.729921317994013,1.11388190199796
1,1,2,1,0,2,1,0.851171643997077,1.00797431499814
1,1,1,3,1,2,2,2.85364628300886,3.61995649100572
1,1,1,3,1,1,1,0.823750879993895,0.325403517999803
1,1,1,3,1,1,2,1.05353751599614,1.4470490639942
1,2,2,3,1,2,2,0.79096515099809,1.1663723889942
1,2,2,2,1,2,1,1.52680918099941,0.278864958003396
1,1,1,3,1,2,1,1.02329839998856,0.34117507400515
1,1,1,4,1,2,2,0.971815686003538,1.36527671499061
1,1,1,4,1,1,1,0.789469322990044,0.356650707995868
1,1,2,2,0,1,2,1.69177916701301,2.20455275400309
1,2,2,3,1,2,1,0.841114641007152,0.262015972999507
1,2,2,2,1,2,1,1.55052139400505,0.302238106989535
1,1,1,3,1,1,1,0.980926723001176,0.339086648004013
1,2,2,3,1,2,1,0.672440069000004,0.636379101997591
1,2,2,4,1,2,1,0.684828176003066,0.288506016993779
1,1,1,1,1,1,1,1.60773750499357,0.268722504988546
1,1,1,3,1,2,2,1.71116269899358,2.34418118000031
1,2,2,3,1,1,2,0.898040266998578,1.27498448400002
1,1,1,3,1,2,2,0.898110280002584,1.34451310000441
1,1,1,2,1,1,1,1.14675452400115,0.394072017996223
1,2,2,4,1,2,2,0.833096572008799,1.29636754799867
1,1,1,4,1,2,2,1.09334906400181,1.47102067699598
1,1,1,4,1,1,1,1.04198033298599,0.358721487005823
1,2,2,4,1,2,2,0.798918522996246,1.23802387599426
1,2,2,2,1,1,1,0.835499909997452,0.984265384002356
1,2,2,3,1,1,2,1.19039979499939,1.70977421100542
1,1,1,4,1,2,1,0.839505474999896,0.300472476999857
1,2,2,4,1,2,2,0.742652430999442,1.25387710999348
1,2,2,4,1,1,2,0.677663063004729,1.05393752400414
1,1,1,3,1,1,1,0.826133352995384,0.559568242999376
1,2,1,2,0,1,2,1.03913539300265,1.51793578499928
1,1,1,2,1,2,2,0.860195949004265,1.26676735300862
1,1,1,3,1,1,2,0.746675768008572,1.30556499300292
1,1,1,2,1,2,2,0.672433190993615,1.40051794699684
1,2,2,3,1,2,2,0.856524393006112,1.2081918479962
1,2,2,3,1,2,1,0.7753949570033,0.29519764399447
1,2,2,4,1,2,1,0.614660877006827,0.332560818002094
1,2,2,3,1,2,2,0.949111865003943,1.3000745770114
1,1,1,3,1,1,1,0.678955283001415,0.361990937002702
1,2,2,4,1,1,2,0.881121797996457,1.29789013399568
1,1,1,3,1,2,1,0.732914957989124,0.437757852996583
1,1,1,2,1,1,1,0.678907786001218,0.393734362995019
1,1,1,3,1,2,2,0.887480225996114,1.22462133500085
1,2,2,3,1,1,2,0.784645635008928,1.20005952200154
1,1,1,3,1,1,2,0.721756968996488,1.44195294099336
1,1,1,3,1,2,1,0.863734711994766,0.315171112000826
1,1,1,2,1,2,1,0.838334512998699,0.283822536002845
1,1,1,2,1,2,1,0.611018016992603,0.297943623998435
1,2,2,2,1,2,1,0.840497493001749,0.357791738002561
1,2,2,3,1,2,2,0.885700275001,1.24572170600004
1,2,1,3,0,1,2,1.48600399200222,1.78132857799937
1,1,1,3,1,1,1,1.31635261599149,0.317704718007008
1,2,1,3,0,1,2,0.973471295001218,2.09332145699591
1,1,1,3,1,1,2,0.71508960799838,1.65924475899374
1,1,1,3,1,1,1,0.831021268997574,0.420499689993449
1,1,1,4,1,2,2,0.856421725009568,1.48973067100451
1,2,1,3,0,1,2,0.847574379004072,1.37399129000551
1,1,1,3,1,2,1,0.862257193002733,0.30579764599679
1,2,1,3,0,1,2,0.778612300011446,1.3473391780135
1,1,1,3,1,2,1,0.796687370995642,0.346994524996262
1,1,1,3,1,1,2,1.21936480101431,1.57951430600951
1,2,2,3,1,1,1,0.99448668101104,0.705646696995245
1,2,2,3,1,2,2,1.06605688900163,1.37881641200511
1,1,1,4,1,2,1,0.737648185997386,0.411330773000373
1,1,1,4,1,1,2,0.784568033996038,1.27975266799331
1,2,2,2,1,2,1,0.916045662001125,0.365731177997077
1,2,2,3,1,1,1,0.657462751012645,0.317713903001277
1,2,2,4,1,2,1,0.523365056011244,0.261388904007617
1,2,2,4,1,1,2,0.809772559994599,1.24823209899478
1,1,2,4,0,1,1,0.790459602998453,0.229409200008377
1,1,1,3,1,2,2,1.08944773799158,1.71489185398968
1,2,2,3,1,2,2,1.3999206419976,1.80704117300047
1,1,2,3,0,1,1,0.949083729996346,0.397260658995947
1,2,2,4,1,2,2,0.747040653994191,1.3241682920052
1,1,2,2,0,1,1,1.00512222900579,0.242718381996383
1,1,2,2,0,1,2,1.90262171700306,2.2782757380046
1,2,2,2,1,1,1,0.609866749000503,0.288508388999617
1,1,2,2,0,1,1,0.927718475999427,0.312760221000644
1,1,1,2,1,2,2,1.00301017399761,1.45900540999719
1,2,2,3,1,2,1,0.69511036699987,0.297069610998733
1,2,2,3,1,2,1,0.632497002006858,0.549098757997854
1,1,1,3,1,2,2,1.50781702500535,1.88380220800173
1,1,1,3,1,1,1,1.55959453799005,0.447145701997215
1,1,1,3,1,2,2,1.96993072600162,2.37860791198909
1,2,2,2,1,1,2,1.13325625100697,1.58820185301011
1,2,2,3,1,2,1,1.98725577299774,0.456803562003188
1,2,2,3,1,2,2,0.780502458001138,1.16466549999313
1,2,2,3,1,1,1,0.764597578992834,0.508196676993975
1,2,2,2,1,1,1,0.698889295992558,0.34113572500064
1,1,1,2,1,2,1,0.722034047998022,0.35595099600323
1,1,2,2,0,1,2,1.03476458200021,1.49892231999547
1,2,2,3,1,1,1,0.717860317992745,0.304327833990101
1,1,1,2,1,2,1,0.718131258006906,0.696385846007615
1,1,1,3,1,2,1,0.670924054997158,0.395353991989396
1,2,2,2,1,1,2,1.51361961298971,1.8336376590014
1,1,1,3,1,2,2,0.855929883997305,1.24814422300551
1,1,1,2,1,1,1,0.867373201996088,0.414708647003863
